weighting,variable_x,variable_y,pairwise_n,correlation
observation,emotion_anger,emotion_disgust,64426,0.8017710315
observation,emotion_anger,emotion_embarrassment,64426,0.5275055787
observation,emotion_anger,emotion_excitement,64426,-0.4002980681
observation,emotion_anger,emotion_fear,64426,0.3195291497
observation,emotion_anger,emotion_gratitude,64426,-0.2244962113
observation,emotion_anger,emotion_grief,64426,0.269324012
observation,emotion_anger,emotion_joy,64426,-0.3697784174
observation,emotion_anger,emotion_love,64426,0.02065441897
observation,emotion_anger,emotion_nervousness,64426,0.235996185
observation,emotion_anger,emotion_optimism,64426,-0.2191920637
observation,emotion_anger,emotion_pride,64426,-0.2638835844
observation,emotion_anger,emotion_realization,64426,-0.009789638389
observation,emotion_anger,emotion_relief,64426,-0.2625747939
observation,emotion_anger,emotion_remorse,64426,0.2716744414
observation,emotion_anger,emotion_sadness,64426,0.3647189218
observation,emotion_anger,emotion_surprise,64426,0.03898847675
observation,emotion_anger,emotion_neutral,64426,-0.1930846763
observation,emotion_anger,sentiment_negative,64426,0.415276057
observation,emotion_anger,sentiment_neutral,64426,0.01919768631
observation,emotion_anger,sentiment_positive,64426,-0.4422005073
observation,emotion_annoyance,emotion_approval,64426,-0.451736032
observation,emotion_annoyance,emotion_caring,64426,-0.1721328322
observation,emotion_annoyance,emotion_confusion,64426,0.1714663552
observation,emotion_annoyance,emotion_curiosity,64426,0.008301675597
observation,emotion_annoyance,emotion_desire,64426,-0.2529384556
observation,emotion_annoyance,emotion_disappointment,64426,0.6367181393
observation,emotion_annoyance,emotion_disapproval,64426,0.7542221268
observation,emotion_annoyance,emotion_disgust,64426,0.7384163297
observation,emotion_annoyance,emotion_embarrassment,64426,0.6503313893
observation,emotion_annoyance,emotion_excitement,64426,-0.5954251199
observation,emotion_annoyance,emotion_fear,64426,0.2154386302
observation,emotion_annoyance,emotion_gratitude,64426,-0.4916447378
observation,emotion_annoyance,emotion_grief,64426,0.2022177905
observation,emotion_annoyance,emotion_joy,64426,-0.5250209354
observation,emotion_annoyance,emotion_love,64426,-0.4579772728
observation,emotion_annoyance,emotion_nervousness,64426,0.2160886857
observation,emotion_annoyance,emotion_optimism,64426,-0.3722396785
observation,emotion_annoyance,emotion_pride,64426,-0.3369847099
observation,emotion_annoyance,emotion_realization,64426,0.2470726194
observation,emotion_annoyance,emotion_relief,64426,-0.1919909201
observation,emotion_annoyance,emotion_remorse,64426,0.1164029049
observation,emotion_annoyance,emotion_sadness,64426,0.3611123044
observation,emotion_annoyance,emotion_surprise,64426,0.007064902592
observation,emotion_annoyance,emotion_neutral,64426,0.1480038479
observation,emotion_annoyance,sentiment_negative,64426,0.5804246092
observation,emotion_annoyance,sentiment_neutral,64426,0.01653399586
observation,emotion_annoyance,sentiment_positive,64426,-0.5902098181
observation,emotion_approval,emotion_caring,64426,0.2963389749
observation,emotion_approval,emotion_confusion,64426,-0.2384123577
observation,emotion_approval,emotion_curiosity,64426,-0.1804786442
observation,emotion_approval,emotion_desire,64426,0.08634024869
observation,emotion_approval,emotion_disappointment,64426,-0.4770056497
observation,emotion_approval,emotion_disapproval,64426,-0.2492415006
observation,emotion_approval,emotion_disgust,64426,-0.5493463582
observation,emotion_approval,emotion_embarrassment,64426,-0.5457506475
observation,emotion_approval,emotion_excitement,64426,0.3949570707
observation,emotion_approval,emotion_fear,64426,-0.3569716829
observation,emotion_approval,emotion_gratitude,64426,0.2577018096
observation,emotion_approval,emotion_grief,64426,-0.3290683896
observation,emotion_approval,emotion_joy,64426,0.4163651597
observation,emotion_approval,emotion_love,64426,0.3523261591
observation,emotion_approval,emotion_nervousness,64426,-0.289874879
observation,emotion_approval,emotion_optimism,64426,0.3966859707
observation,emotion_approval,emotion_pride,64426,0.5285330079
observation,emotion_approval,emotion_realization,64426,-0.06273300581
observation,emotion_approval,emotion_relief,64426,0.3074576077
observation,emotion_approval,emotion_remorse,64426,-0.2470915359
observation,emotion_approval,emotion_sadness,64426,-0.428795155
observation,emotion_approval,emotion_surprise,64426,-0.2999511374
observation,emotion_approval,emotion_neutral,64426,-0.1010818209
observation,emotion_approval,sentiment_negative,64426,-0.3537892311
observation,emotion_approval,sentiment_neutral,64426,-0.01128346396
observation,emotion_approval,sentiment_positive,64426,0.3898417413
observation,emotion_caring,emotion_confusion,64426,-0.02033247323
observation,emotion_caring,emotion_curiosity,64426,0.09321262978
observation,emotion_caring,emotion_desire,64426,0.5756211313
observation,emotion_caring,emotion_disappointment,64426,0.05500347432
observation,emotion_caring,emotion_disapproval,64426,0.09311141782
observation,emotion_caring,emotion_disgust,64426,-0.09472807512
observation,emotion_caring,emotion_embarrassment,64426,-0.193250027
observation,emotion_caring,emotion_excitement,64426,-0.01352446726
observation,emotion_caring,emotion_fear,64426,0.2285292784
observation,emotion_caring,emotion_gratitude,64426,0.3835605983
observation,emotion_caring,emotion_grief,64426,0.3711242878
observation,emotion_caring,emotion_joy,64426,0.1055393291
observation,emotion_caring,emotion_love,64426,0.5105582112
observation,emotion_caring,emotion_nervousness,64426,0.3185499273
observation,emotion_caring,emotion_optimism,64426,0.6405586809
observation,emotion_caring,emotion_pride,64426,0.1414706271
observation,emotion_caring,emotion_realization,64426,-0.1687581114
observation,emotion_caring,emotion_relief,64426,0.3198553972
observation,emotion_caring,emotion_remorse,64426,0.5259685511
observation,emotion_caring,emotion_sadness,64426,0.317054347
observation,emotion_caring,emotion_surprise,64426,-0.313283816
observation,emotion_caring,emotion_neutral,64426,-0.4251716746
observation,emotion_caring,sentiment_negative,64426,-0.1319130695
observation,emotion_caring,sentiment_neutral,64426,0.02627320824
observation,emotion_caring,sentiment_positive,64426,0.1073391434
observation,emotion_confusion,emotion_curiosity,64426,0.8611299007
observation,emotion_confusion,emotion_desire,64426,-0.002660651164
observation,emotion_confusion,emotion_disappointment,64426,0.321835568
observation,emotion_confusion,emotion_disapproval,64426,0.3448695133
observation,emotion_confusion,emotion_disgust,64426,0.1514171607
observation,emotion_confusion,emotion_embarrassment,64426,0.3637485629
observation,emotion_confusion,emotion_excitement,64426,-0.0933966225
observation,emotion_confusion,emotion_fear,64426,0.4327000693
observation,emotion_confusion,emotion_gratitude,64426,-0.2544623845
observation,emotion_confusion,emotion_grief,64426,0.2322284121
observation,emotion_confusion,emotion_joy,64426,-0.2592500171
observation,emotion_confusion,emotion_love,64426,0.01505596025
observation,emotion_confusion,emotion_nervousness,64426,0.4571398614
observation,emotion_confusion,emotion_optimism,64426,0.04788805618
observation,emotion_confusion,emotion_pride,64426,-0.4570756081
observation,emotion_confusion,emotion_realization,64426,0.2256105206
observation,emotion_confusion,emotion_relief,64426,-0.1559718115
observation,emotion_confusion,emotion_remorse,64426,0.3032519986
observation,emotion_confusion,emotion_sadness,64426,0.2438891134
observation,emotion_confusion,emotion_surprise,64426,0.5538559118
observation,emotion_confusion,emotion_neutral,64426,-0.2323970391
observation,emotion_confusion,sentiment_negative,64426,0.2719679098
observation,emotion_confusion,sentiment_neutral,64426,0.03782522011
observation,emotion_confusion,sentiment_positive,64426,-0.2954524032
observation,emotion_curiosity,emotion_desire,64426,0.1714994465
observation,emotion_curiosity,emotion_disappointment,64426,0.1109369609
observation,emotion_curiosity,emotion_disapproval,64426,0.09142017889
observation,emotion_curiosity,emotion_disgust,64426,0.008502027569
observation,emotion_curiosity,emotion_embarrassment,64426,0.1188409346
observation,emotion_curiosity,emotion_excitement,64426,0.1143158173
observation,emotion_curiosity,emotion_fear,64426,0.2849904932
observation,emotion_curiosity,emotion_gratitude,64426,-0.2200633065
observation,emotion_curiosity,emotion_grief,64426,0.1178598992
observation,emotion_curiosity,emotion_joy,64426,-0.1452708124
observation,emotion_curiosity,emotion_love,64426,0.1119155528
observation,emotion_curiosity,emotion_nervousness,64426,0.3109548441
observation,emotion_curiosity,emotion_optimism,64426,0.1325122649
observation,emotion_curiosity,emotion_pride,64426,-0.4500196336
observation,emotion_curiosity,emotion_realization,64426,-0.1061680925
observation,emotion_curiosity,emotion_relief,64426,-0.2273010482
observation,emotion_curiosity,emotion_remorse,64426,0.2103873919
observation,emotion_curiosity,emotion_sadness,64426,0.1072223692
observation,emotion_curiosity,emotion_surprise,64426,0.4691041795
observation,emotion_curiosity,emotion_neutral,64426,-0.226867434
observation,emotion_curiosity,sentiment_negative,64426,0.1090489934
observation,emotion_curiosity,sentiment_neutral,64426,0.0618694568
observation,emotion_curiosity,sentiment_positive,64426,-0.1350907546
observation,emotion_desire,emotion_disappointment,64426,0.1441254325
observation,emotion_desire,emotion_disapproval,64426,-0.07664743719
observation,emotion_desire,emotion_disgust,64426,0.03680190285
observation,emotion_desire,emotion_embarrassment,64426,-0.1665666778
observation,emotion_desire,emotion_excitement,64426,0.2767707881
observation,emotion_desire,emotion_fear,64426,0.217007818
observation,emotion_desire,emotion_gratitude,64426,0.3691828838
observation,emotion_desire,emotion_grief,64426,0.3619879059
observation,emotion_desire,emotion_joy,64426,0.1979100393
observation,emotion_desire,emotion_love,64426,0.5951039985
observation,emotion_desire,emotion_nervousness,64426,0.3057115623
observation,emotion_desire,emotion_optimism,64426,0.6864031148
observation,emotion_desire,emotion_pride,64426,0.1636974437
observation,emotion_desire,emotion_realization,64426,-0.1427730602
observation,emotion_desire,emotion_relief,64426,0.1995210338
observation,emotion_desire,emotion_remorse,64426,0.5208152886
observation,emotion_desire,emotion_sadness,64426,0.318278073
observation,emotion_desire,emotion_surprise,64426,-0.002841482756
observation,emotion_desire,emotion_neutral,64426,-0.4956480938
observation,emotion_desire,sentiment_negative,64426,-0.2414163238
observation,emotion_desire,sentiment_neutral,64426,0.05005680208
observation,emotion_desire,sentiment_positive,64426,0.2238015311
observation,emotion_disappointment,emotion_disapproval,64426,0.6888499908
observation,emotion_disappointment,emotion_disgust,64426,0.6718271475
observation,emotion_disappointment,emotion_embarrassment,64426,0.8091684418
observation,emotion_disappointment,emotion_excitement,64426,-0.4791723386
observation,emotion_disappointment,emotion_fear,64426,0.6052123464
observation,emotion_disappointment,emotion_gratitude,64426,-0.2170562284
observation,emotion_disappointment,emotion_grief,64426,0.7854478691
observation,emotion_disappointment,emotion_joy,64426,-0.3587918091
observation,emotion_disappointment,emotion_love,64426,-0.1158628149
observation,emotion_disappointment,emotion_nervousness,64426,0.7211009541
observation,emotion_disappointment,emotion_optimism,64426,-0.05557499246
observation,emotion_disappointment,emotion_pride,64426,-0.1549477404
observation,emotion_disappointment,emotion_realization,64426,0.608645735
observation,emotion_disappointment,emotion_relief,64426,0.2214873013
observation,emotion_disappointment,emotion_remorse,64426,0.6936237173
observation,emotion_disappointment,emotion_sadness,64426,0.886968881
observation,emotion_disappointment,emotion_surprise,64426,0.3085964607
observation,emotion_disappointment,emotion_neutral,64426,-0.2480246791
observation,emotion_disappointment,sentiment_negative,64426,0.5027945308
observation,emotion_disappointment,sentiment_neutral,64426,-0.06418768692
observation,emotion_disappointment,sentiment_positive,64426,-0.4833170549
observation,emotion_disapproval,emotion_disgust,64426,0.5818648498
observation,emotion_disapproval,emotion_embarrassment,64426,0.5628429435
observation,emotion_disapproval,emotion_excitement,64426,-0.5766506516
observation,emotion_disapproval,emotion_fear,64426,0.2917777068
observation,emotion_disapproval,emotion_gratitude,64426,-0.2093247783
observation,emotion_disapproval,emotion_grief,64426,0.3330488075
observation,emotion_disapproval,emotion_joy,64426,-0.4592281699
observation,emotion_disapproval,emotion_love,64426,-0.1675210873
observation,emotion_disapproval,emotion_nervousness,64426,0.3374376364
observation,emotion_disapproval,emotion_optimism,64426,-0.08528381655
observation,emotion_disapproval,emotion_pride,64426,-0.275368577
observation,emotion_disapproval,emotion_realization,64426,0.3267143377
observation,emotion_disapproval,emotion_relief,64426,-0.05004180705
observation,emotion_disapproval,emotion_remorse,64426,0.3598697014
observation,emotion_disapproval,emotion_sadness,64426,0.4673442523
observation,emotion_disapproval,emotion_surprise,64426,0.009844008319
observation,emotion_disapproval,emotion_neutral,64426,-0.1608468635
observation,emotion_disapproval,sentiment_negative,64426,0.5395519116
observation,emotion_disapproval,sentiment_neutral,64426,-0.02278962073
observation,emotion_disapproval,sentiment_positive,64426,-0.5393656212
observation,emotion_disgust,emotion_embarrassment,64426,0.7458626508
observation,emotion_disgust,emotion_excitement,64426,-0.3870399398
observation,emotion_disgust,emotion_fear,64426,0.4945587087
observation,emotion_disgust,emotion_gratitude,64426,-0.1828656826
observation,emotion_disgust,emotion_grief,64426,0.4641054841
observation,emotion_disgust,emotion_joy,64426,-0.3743678476
observation,emotion_disgust,emotion_love,64426,-0.06549132305
observation,emotion_disgust,emotion_nervousness,64426,0.3932615141
observation,emotion_disgust,emotion_optimism,64426,-0.2903645367
observation,emotion_disgust,emotion_pride,64426,-0.1666600502
observation,emotion_disgust,emotion_realization,64426,0.2419196497
observation,emotion_disgust,emotion_relief,64426,-0.144141275
observation,emotion_disgust,emotion_remorse,64426,0.38246883
observation,emotion_disgust,emotion_sadness,64426,0.5479032286
observation,emotion_disgust,emotion_surprise,64426,0.2211820839
observation,emotion_disgust,emotion_neutral,64426,-0.1938664639
observation,emotion_disgust,sentiment_negative,64426,0.4431242825
observation,emotion_disgust,sentiment_neutral,64426,-0.05783068893
observation,emotion_disgust,sentiment_positive,64426,-0.4315891661
observation,emotion_embarrassment,emotion_excitement,64426,-0.3306568861
observation,emotion_embarrassment,emotion_fear,64426,0.6309363539
observation,emotion_embarrassment,emotion_gratitude,64426,-0.2292358406
observation,emotion_embarrassment,emotion_grief,64426,0.6618344933
observation,emotion_embarrassment,emotion_joy,64426,-0.2208554271
observation,emotion_embarrassment,emotion_love,64426,-0.2237704216
observation,emotion_embarrassment,emotion_nervousness,64426,0.6707233039
observation,emotion_embarrassment,emotion_optimism,64426,-0.3095859344
observation,emotion_embarrassment,emotion_pride,64426,-0.08730727849
observation,emotion_embarrassment,emotion_realization,64426,0.6430448041
observation,emotion_embarrassment,emotion_relief,64426,0.2137865849
observation,emotion_embarrassment,emotion_remorse,64426,0.5220329319
observation,emotion_embarrassment,emotion_sadness,64426,0.6980149514
observation,emotion_embarrassment,emotion_surprise,64426,0.5066294275
observation,emotion_embarrassment,emotion_neutral,64426,-0.1897398907
observation,emotion_embarrassment,sentiment_negative,64426,0.5088008437
observation,emotion_embarrassment,sentiment_neutral,64426,-0.1048320505
observation,emotion_embarrassment,sentiment_positive,64426,-0.4724163359
observation,emotion_excitement,emotion_fear,64426,-0.08511395942
observation,emotion_excitement,emotion_gratitude,64426,0.3502280769
observation,emotion_excitement,emotion_grief,64426,-0.1679280873
observation,emotion_excitement,emotion_joy,64426,0.805249881
observation,emotion_excitement,emotion_love,64426,0.4743834832
observation,emotion_excitement,emotion_nervousness,64426,-0.06585737784
observation,emotion_excitement,emotion_optimism,64426,0.2231408985
observation,emotion_excitement,emotion_pride,64426,0.579043972
observation,emotion_excitement,emotion_realization,64426,-0.2029443128
observation,emotion_excitement,emotion_relief,64426,0.3094384777
observation,emotion_excitement,emotion_remorse,64426,-0.212336794
observation,emotion_excitement,emotion_sadness,64426,-0.3612059461
observation,emotion_excitement,emotion_surprise,64426,0.3573187655
observation,emotion_excitement,emotion_neutral,64426,-0.3138865338
observation,emotion_excitement,sentiment_negative,64426,-0.5176954224
observation,emotion_excitement,sentiment_neutral,64426,-0.0604445772
observation,emotion_excitement,sentiment_positive,64426,0.5709923858
observation,emotion_fear,emotion_gratitude,64426,-0.05404618831
observation,emotion_fear,emotion_grief,64426,0.7685439859
observation,emotion_fear,emotion_joy,64426,-0.145700529
observation,emotion_fear,emotion_love,64426,0.08785457327
observation,emotion_fear,emotion_nervousness,64426,0.8839848206
observation,emotion_fear,emotion_optimism,64426,0.1329165659
observation,emotion_fear,emotion_pride,64426,-0.01989449045
observation,emotion_fear,emotion_realization,64426,0.5016906416
observation,emotion_fear,emotion_relief,64426,0.3043562001
observation,emotion_fear,emotion_remorse,64426,0.6180354025
observation,emotion_fear,emotion_sadness,64426,0.7077551338
observation,emotion_fear,emotion_surprise,64426,0.5611289301
observation,emotion_fear,emotion_neutral,64426,-0.3224981972
observation,emotion_fear,sentiment_negative,64426,0.2782769808
observation,emotion_fear,sentiment_neutral,64426,-0.0722212285
observation,emotion_fear,sentiment_positive,64426,-0.2551763628
observation,emotion_gratitude,emotion_grief,64426,0.1325775576
observation,emotion_gratitude,emotion_joy,64426,0.4798470114
observation,emotion_gratitude,emotion_love,64426,0.5054748069
observation,emotion_gratitude,emotion_nervousness,64426,-0.006341586769
observation,emotion_gratitude,emotion_optimism,64426,0.407950886
observation,emotion_gratitude,emotion_pride,64426,0.5125924374
observation,emotion_gratitude,emotion_realization,64426,-0.1563566302
observation,emotion_gratitude,emotion_relief,64426,0.3843554737
observation,emotion_gratitude,emotion_remorse,64426,0.2818799342
observation,emotion_gratitude,emotion_sadness,64426,-0.01271287249
observation,emotion_gratitude,emotion_surprise,64426,-0.09888489156
observation,emotion_gratitude,emotion_neutral,64426,-0.5489501645
observation,emotion_gratitude,sentiment_negative,64426,-0.3484833748
observation,emotion_gratitude,sentiment_neutral,64426,-0.1164975654
observation,emotion_gratitude,sentiment_positive,64426,0.3794319823
observation,emotion_grief,emotion_joy,64426,-0.006208238859
observation,emotion_grief,emotion_love,64426,0.2141118833
observation,emotion_grief,emotion_nervousness,64426,0.8886985398
observation,emotion_grief,emotion_optimism,64426,0.1549837736
observation,emotion_grief,emotion_pride,64426,0.1284528742
observation,emotion_grief,emotion_realization,64426,0.5473049139
observation,emotion_grief,emotion_relief,64426,0.5381090164
observation,emotion_grief,emotion_remorse,64426,0.8764630002
observation,emotion_grief,emotion_sadness,64426,0.9512728881
observation,emotion_grief,emotion_surprise,64426,0.3679776701
observation,emotion_grief,emotion_neutral,64426,-0.4745598696
observation,emotion_grief,sentiment_negative,64426,0.2570866381
observation,emotion_grief,sentiment_neutral,64426,-0.110524506
observation,emotion_grief,sentiment_positive,64426,-0.2238736013
observation,emotion_joy,emotion_love,64426,0.4910854175
observation,emotion_joy,emotion_nervousness,64426,0.0009335728402
observation,emotion_joy,emotion_optimism,64426,0.2104430978
observation,emotion_joy,emotion_pride,64426,0.7166456824
observation,emotion_joy,emotion_realization,64426,-0.06551282409
observation,emotion_joy,emotion_relief,64426,0.5658432495
observation,emotion_joy,emotion_remorse,64426,-0.0419897688
observation,emotion_joy,emotion_sadness,64426,-0.182802556
observation,emotion_joy,emotion_surprise,64426,0.1457027405
observation,emotion_joy,emotion_neutral,64426,-0.3957649102
observation,emotion_joy,sentiment_negative,64426,-0.4643172148
observation,emotion_joy,sentiment_neutral,64426,-0.124182048
observation,emotion_joy,sentiment_positive,64426,0.5366656895
observation,emotion_love,emotion_nervousness,64426,0.1156700425
observation,emotion_love,emotion_optimism,64426,0.4203118204
observation,emotion_love,emotion_pride,64426,0.3418332625
observation,emotion_love,emotion_realization,64426,-0.2010347765
observation,emotion_love,emotion_relief,64426,0.1604305355
observation,emotion_love,emotion_remorse,64426,0.3844399009
observation,emotion_love,emotion_sadness,64426,0.1043672394
observation,emotion_love,emotion_surprise,64426,0.08833333317
observation,emotion_love,emotion_neutral,64426,-0.6862440646
observation,emotion_love,sentiment_negative,64426,-0.3752035706
observation,emotion_love,sentiment_neutral,64426,-0.01500462168
observation,emotion_love,sentiment_positive,64426,0.3752703429
observation,emotion_nervousness,emotion_optimism,64426,0.2115476254
observation,emotion_nervousness,emotion_pride,64426,0.05571254028
observation,emotion_nervousness,emotion_realization,64426,0.6030899121
observation,emotion_nervousness,emotion_relief,64426,0.5313286243
observation,emotion_nervousness,emotion_remorse,64426,0.76385294
observation,emotion_nervousness,emotion_sadness,64426,0.836952396
observation,emotion_nervousness,emotion_surprise,64426,0.5187954497
observation,emotion_nervousness,emotion_neutral,64426,-0.4383339277
observation,emotion_nervousness,sentiment_negative,64426,0.2668982901
observation,emotion_nervousness,sentiment_neutral,64426,-0.08520758605
observation,emotion_nervousness,sentiment_positive,64426,-0.2394091575
observation,emotion_optimism,emotion_pride,64426,0.2418112593
observation,emotion_optimism,emotion_realization,64426,-0.020452513
observation,emotion_optimism,emotion_relief,64426,0.3207512134
observation,emotion_optimism,emotion_remorse,64426,0.3500729665
observation,emotion_optimism,emotion_sadness,64426,0.07091165383
observation,emotion_optimism,emotion_surprise,64426,-0.0908278552
observation,emotion_optimism,emotion_neutral,64426,-0.4068018926
observation,emotion_optimism,sentiment_negative,64426,-0.2427705166
observation,emotion_optimism,sentiment_neutral,64426,0.01132060091
observation,emotion_optimism,sentiment_positive,64426,0.2472364683
observation,emotion_pride,emotion_realization,64426,0.1670743866
observation,emotion_pride,emotion_relief,64426,0.707743639
observation,emotion_pride,emotion_remorse,64426,0.005107841133
observation,emotion_pride,emotion_sadness,64426,-0.06380535503
observation,emotion_pride,emotion_surprise,64426,0.05035360511
observation,emotion_pride,emotion_neutral,64426,-0.3481342173
observation,emotion_pride,sentiment_negative,64426,-0.3030817808
observation,emotion_pride,sentiment_neutral,64426,-0.183409929
observation,emotion_pride,sentiment_positive,64426,0.405648146
observation,emotion_realization,emotion_relief,64426,0.5087652258
observation,emotion_realization,emotion_remorse,64426,0.3834536739
observation,emotion_realization,emotion_sadness,64426,0.5329676313
observation,emotion_realization,emotion_surprise,64426,0.4359106449
observation,emotion_realization,emotion_neutral,64426,-0.06559986972
observation,emotion_realization,sentiment_negative,64426,0.3221101072
observation,emotion_realization,sentiment_neutral,64426,-0.06932732401
observation,emotion_realization,sentiment_positive,64426,-0.2830859792
observation,emotion_relief,emotion_remorse,64426,0.3995202258
observation,emotion_relief,emotion_sadness,64426,0.3812904078
observation,emotion_relief,emotion_surprise,64426,0.1575174671
observation,emotion_relief,emotion_neutral,64426,-0.3475826288
observation,emotion_relief,sentiment_negative,64426,-0.08412448365
observation,emotion_relief,sentiment_neutral,64426,-0.1535933469
observation,emotion_relief,sentiment_positive,64426,0.1646586439
observation,emotion_remorse,emotion_sadness,64426,0.8660818529
observation,emotion_remorse,emotion_surprise,64426,0.2076393825
observation,emotion_remorse,emotion_neutral,64426,-0.5836130643
observation,emotion_remorse,sentiment_negative,64426,0.1851552708
observation,emotion_remorse,sentiment_neutral,64426,-0.0528184651
observation,emotion_remorse,sentiment_positive,64426,-0.1831078433
observation,emotion_sadness,emotion_surprise,64426,0.2617676471
observation,emotion_sadness,emotion_neutral,64426,-0.3694767537
observation,emotion_sadness,sentiment_negative,64426,0.3482665162
observation,emotion_sadness,sentiment_neutral,64426,-0.07332445918
observation,emotion_sadness,sentiment_positive,64426,-0.3339144443
observation,emotion_surprise,emotion_neutral,64426,-0.3101274707
observation,emotion_surprise,sentiment_negative,64426,0.09856348478
observation,emotion_surprise,sentiment_neutral,64426,-0.09021827676
observation,emotion_surprise,sentiment_positive,64426,-0.056551196
observation,emotion_neutral,sentiment_negative,64426,0.09313482594
observation,emotion_neutral,sentiment_neutral,64426,0.1939399955
observation,emotion_neutral,sentiment_positive,64426,-0.1482945139
observation,sentiment_negative,sentiment_neutral,64426,-0.2644660458
observation,sentiment_negative,sentiment_positive,64426,-0.8740782571
observation,sentiment_neutral,sentiment_positive,64426,-0.1576445433
song,best_chart_rank,weekly_observation_count,28041,-0.7175228197
song,best_chart_rank,chart_weeks,28041,-0.7175228008
song,best_chart_rank,total_chart_points,28041,-0.9067475533
song,best_chart_rank,snapshot_months_selected,28041,-0.6879166631
song,best_chart_rank,mb_duration_median_seconds,22194,-0.02606356406
song,best_chart_rank,ll_sexual_content,20979,-0.02422133789
song,best_chart_rank,ll_violence,20979,0.01581107025
song,best_chart_rank,ll_explicit_language,20979,0.01659685614
song,best_chart_rank,ll_substance_use,20979,0.04529197427
song,best_chart_rank,detox_toxicity,20981,0.003346538338
song,best_chart_rank,detox_severe_toxicity,20981,0.0008980028862
song,best_chart_rank,detox_obscene,20981,-0.00312652879
song,best_chart_rank,detox_threat,20981,-0.00280098315
song,best_chart_rank,detox_insult,20981,0.007133873721
song,best_chart_rank,detox_identity_attack,20981,0.009839414221
song,best_chart_rank,detox_sexual_explicit,20981,-0.0131184402
song,best_chart_rank,emotion_admiration,20981,-0.04018214993
song,best_chart_rank,emotion_amusement,20981,-0.01777627776
song,best_chart_rank,emotion_anger,20981,0.0083591876
song,best_chart_rank,emotion_annoyance,20981,0.0270564695
song,best_chart_rank,emotion_approval,20981,-0.02161275236
song,best_chart_rank,emotion_caring,20981,-0.02667790488
song,best_chart_rank,emotion_confusion,20981,-0.05384544662
song,best_chart_rank,emotion_curiosity,20981,-0.06665816378
song,best_chart_rank,emotion_desire,20981,-0.0301477598
song,best_chart_rank,emotion_disappointment,20981,0.004778026008
song,best_chart_rank,emotion_disapproval,20981,0.01320247246
song,best_chart_rank,emotion_disgust,20981,0.01074317752
song,best_chart_rank,emotion_embarrassment,20981,-0.0004080572721
song,best_chart_rank,emotion_excitement,20981,-0.05862310184
song,best_chart_rank,emotion_fear,20981,-0.03479698122
song,best_chart_rank,emotion_gratitude,20981,-0.001593199961
song,best_chart_rank,emotion_grief,20981,-0.01501027008
song,best_chart_rank,emotion_joy,20981,-0.0406747358
song,best_chart_rank,emotion_love,20981,-0.04868168854
song,best_chart_rank,emotion_nervousness,20981,-0.03684863229
song,best_chart_rank,emotion_optimism,20981,-0.02648268176
song,best_chart_rank,emotion_pride,20981,-0.01254879798
song,best_chart_rank,emotion_realization,20981,0.0005211589995
song,best_chart_rank,emotion_relief,20981,-0.01683504127
song,best_chart_rank,emotion_remorse,20981,-0.01802223411
song,best_chart_rank,emotion_sadness,20981,-0.007177911005
song,best_chart_rank,emotion_surprise,20981,-0.05025775327
song,best_chart_rank,emotion_neutral,20981,0.03867930858
song,best_chart_rank,sentiment_negative,20981,0.03918153768
song,best_chart_rank,sentiment_neutral,20981,0.007054759799
song,best_chart_rank,sentiment_positive,20981,-0.04818058383
song,weekly_observation_count,chart_weeks,28041,0.9999999907
song,weekly_observation_count,total_chart_points,28041,0.9218859366
song,weekly_observation_count,snapshot_months_selected,28041,0.9579816105
song,weekly_observation_count,mb_duration_median_seconds,22194,0.2060506201
song,weekly_observation_count,ll_sexual_content,20979,0.05164624672
song,weekly_observation_count,ll_violence,20979,-0.003026931475
song,weekly_observation_count,ll_explicit_language,20979,0.05309244135
song,weekly_observation_count,ll_substance_use,20979,0.03117349438
song,weekly_observation_count,detox_toxicity,20981,0.0412824441
song,weekly_observation_count,detox_severe_toxicity,20981,0.05562490276
song,weekly_observation_count,detox_obscene,20981,0.06215346414
song,weekly_observation_count,detox_threat,20981,0.05258660224
song,weekly_observation_count,detox_insult,20981,0.02602890013
song,weekly_observation_count,detox_identity_attack,20981,0.03024504715
song,weekly_observation_count,detox_sexual_explicit,20981,0.06647831237
song,weekly_observation_count,emotion_admiration,20981,0.03698911981
song,weekly_observation_count,emotion_amusement,20981,-0.003935265617
song,weekly_observation_count,emotion_anger,20981,-0.012509795
song,weekly_observation_count,emotion_annoyance,20981,-0.0137071088
song,weekly_observation_count,emotion_approval,20981,0.0580211776
song,weekly_observation_count,emotion_caring,20981,0.01737198251
song,weekly_observation_count,emotion_confusion,20981,0.04926814913
song,weekly_observation_count,emotion_curiosity,20981,0.05544306982
song,weekly_observation_count,emotion_desire,20981,0.04790207771
song,weekly_observation_count,emotion_disappointment,20981,-0.0181786649
song,weekly_observation_count,emotion_disapproval,20981,-0.007869521729
song,weekly_observation_count,emotion_disgust,20981,-0.02361977358
song,weekly_observation_count,emotion_embarrassment,20981,-0.02256191055
song,weekly_observation_count,emotion_excitement,20981,0.05831228019
song,weekly_observation_count,emotion_fear,20981,0.009811662767
song,weekly_observation_count,emotion_gratitude,20981,-0.01519315881
song,weekly_observation_count,emotion_grief,20981,-0.02572083259
song,weekly_observation_count,emotion_joy,20981,0.01901822619
song,weekly_observation_count,emotion_love,20981,0.03741008376
